# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetPatientHistory",le="300"} 0
response_time_bucket{method="GetPatientHistory",le="400"} 0
response_time_bucket{method="GetPatientHistory",le="500"} 0
response_time_bucket{method="GetPatientHistory",le="600"} 0
response_time_bucket{method="GetPatientHistory",le="700"} 0
response_time_bucket{method="GetPatientHistory",le="800"} 0
response_time_bucket{method="GetPatientHistory",le="900"} 0
response_time_bucket{method="GetPatientHistory",le="1000"} 0
response_time_bucket{method="GetPatientHistory",le="1500"} 0
response_time_bucket{method="GetPatientHistory",le="2000"} 0
response_time_bucket{method="GetPatientHistory",le="2500"} 0
response_time_bucket{method="GetPatientHistory",le="3000"} 0
response_time_bucket{method="GetPatientHistory",le="3500"} 0
response_time_bucket{method="GetPatientHistory",le="4000"} 0
response_time_bucket{method="GetPatientHistory",le="4500"} 0
response_time_bucket{method="GetPatientHistory",le="5000"} 0
response_time_bucket{method="GetPatientHistory",le="5500"} 0
response_time_bucket{method="GetPatientHistory",le="6000"} 0
response_time_bucket{method="GetPatientHistory",le="6500"} 0
response_time_bucket{method="GetPatientHistory",le="7000"} 0
response_time_bucket{method="GetPatientHistory",le="7500"} 0
response_time_bucket{method="GetPatientHistory",le="8000"} 0
response_time_bucket{method="GetPatientHistory",le="8500"} 0
response_time_bucket{method="GetPatientHistory",le="9000"} 0
response_time_bucket{method="GetPatientHistory",le="9500"} 445
response_time_bucket{method="GetPatientHistory",le="10000"} 691
response_time_bucket{method="GetPatientHistory",le="15000"} 716
response_time_bucket{method="GetPatientHistory",le="30000"} 897
response_time_bucket{method="GetPatientHistory",le="+Inf"} 912
response_time_sum{method="GetLanguage"} 12210000.5342
response_time_count{method="GetLanguage"} 280
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 0
response_time_bucket{method="GetLanguage",le="5"} 0
response_time_bucket{method="GetLanguage",le="6"} 0
response_time_bucket{method="GetLanguage",le="7"} 0
response_time_bucket{method="GetLanguage",le="8"} 0
response_time_bucket{method="GetLanguage",le="9"} 0
response_time_bucket{method="GetLanguage",le="10"} 0
response_time_bucket{method="GetLanguage",le="20"} 0
response_time_bucket{method="GetLanguage",le="30"} 0
response_time_bucket{method="GetLanguage",le="40"} 0
response_time_bucket{method="GetLanguage",le="50"} 0
response_time_bucket{method="GetLanguage",le="60"} 0
response_time_bucket{method="GetLanguage",le="70"} 0
response_time_bucket{method="GetLanguage",le="80"} 0
response_time_bucket{method="GetLanguage",le="90"} 0
response_time_bucket{method="GetLanguage",le="100"} 0
response_time_bucket{method="GetLanguage",le="200"} 0
response_time_bucket{method="GetLanguage",le="300"} 0
response_time_bucket{method="GetLanguage",le="400"} 0
response_time_bucket{method="GetLanguage",le="500"} 0
response_time_bucket{method="GetLanguage",le="600"} 0
response_time_bucket{method="GetLanguage",le="700"} 0
response_time_bucket{method="GetLanguage",le="800"} 0
response_time_bucket{method="GetLanguage",le="900"} 0
response_time_bucket{method="GetLanguage",le="1000"} 0
response_time_bucket{method="GetLanguage",le="1500"} 0
response_time_bucket{method="GetLanguage",le="2000"} 0
response_time_bucket{method="GetLanguage",le="2500"} 0
response_time_bucket{method="GetLanguage",le="3000"} 0
response_time_bucket{method="GetLanguage",le="3500"} 0
response_time_bucket{method="GetLanguage",le="4000"} 116
response_time_bucket{method="GetLanguage",le="4500"} 259
response_time_bucket{method="GetLanguage",le="5000"} 267
response_time_bucket{method="GetLanguage",le="5500"} 278
response_time_bucket{method="GetLanguage",le="6000"} 279
response_time_bucket{method="GetLanguage",le="6500"} 279
response_time_bucket{method="GetLanguage",le="7000"} 280
response_time_bucket{method="GetLanguage",le="7500"} 280
response_time_bucket{method="GetLanguage",le="8000"} 280
response_time_bucket{method="GetLanguage",le="8500"} 280
response_time_bucket{method="GetLanguage",le="9000"} 280
response_time_bucket{method="GetLanguage",le="9500"} 280
response_time_bucket{method="GetLanguage",le="10000"} 280
response_time_bucket{method="GetLanguage",le="15000"} 280
response_time_bucket{method="GetLanguage",le="30000"} 280
response_time_bucket{method="GetLanguage",le="+Inf"} 280
response_time_sum{method="Logon"} 5030.5342
response_time_count{method="Logon"} 193
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 91
response_time_bucket{method="Logon",le="3"} 185
response_time_bucket{method="Logon",le="4"} 188
response_time_bucket{method="Logon",le="5"} 191
response_time_bucket{method="Logon",le="6"} 193
response_time_bucket{method="Logon",le="7"} 193
response_time_bucket{method="Logon",le="8"} 193
response_time_bucket{method="Logon",le="9"} 193
response_time_bucket{method="Logon",le="10"} 193
response_time_bucket{method="Logon",le="20"} 193
response_time_bucket{method="Logon",le="30"} 193
response_time_bucket{method="Logon",le="40"} 193
response_time_bucket{method="Logon",le="50"} 193
response_time_bucket{method="Logon",le="60"} 193
response_time_bucket{method="Logon",le="70"} 193
response_time_bucket{method="Logon",le="80"} 193
response_time_bucket{method="Logon",le="90"} 193
response_time_bucket{method="Logon",le="100"} 193
response_time_bucket{method="Logon",le="200"} 193
response_time_bucket{method="Logon",le="300"} 193
response_time_bucket{method="Logon",le="400"} 193
response_time_bucket{method="Logon",le="500"} 193
response_time_bucket{method="Logon",le="600"} 193
response_time_bucket{method="Logon",le="700"} 193
response_time_bucket{method="Logon",le="800"} 193
response_time_bucket{method="Logon",le="900"} 193
response_time_bucket{method="Logon",le="1000"} 193
response_time_bucket{method="Logon",le="1500"} 193
response_time_bucket{method="Logon",le="2000"} 193
response_time_bucket{method="Logon",le="2500"} 193
response_time_bucket{method="Logon",le="3000"} 193
response_time_bucket{method="Logon",le="3500"} 193
response_time_bucket{method="Logon",le="4000"} 193
response_time_bucket{method="Logon",le="4500"} 193
response_time_bucket{method="Logon",le="5000"} 193
response_time_bucket{method="Logon",le="5500"} 193
response_time_bucket{method="Logon",le="6000"} 193
response_time_bucket{method="Logon",le="6500"} 193
response_time_bucket{method="Logon",le="7000"} 193
response_time_bucket{method="Logon",le="7500"} 193
response_time_bucket{method="Logon",le="8000"} 193
response_time_bucket{method="Logon",le="8500"} 193
response_time_bucket{method="Logon",le="9000"} 193
response_time_bucket{method="Logon",le="9500"} 193
response_time_bucket{method="Logon",le="10000"} 193
response_time_bucket{method="Logon",le="15000"} 193
response_time_bucket{method="Logon",le="30000"} 193
response_time_bucket{method="Logon",le="+Inf"} 193
response_time_sum{method="Search"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_count{method="Search"} 517
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 0
response_time_bucket{method="Search",le="20"} 0
response_time_bucket{method="Search",le="30"} 0
response_time_bucket{method="Search",le="40"} 0
response_time_bucket{method="Search",le="50"} 0
response_time_bucket{method="Search",le="60"} 0
response_time_bucket{method="Search",le="70"} 0
response_time_bucket{method="Search",le="80"} 0
response_time_bucket{method="Search",le="90"} 0
response_time_bucket{method="Search",le="100"} 0
response_time_bucket{method="Search",le="200"} 0
response_time_bucket{method="Search",le="300"} 0
response_time_bucket{method="Search",le="400"} 0
response_time_bucket{method="Search",le="500"} 0
response_time_bucket{method="Search",le="600"} 0
response_time_bucket{method="Search",le="700"} 0
response_time_bucket{method="Search",le="800"} 0
response_time_bucket{method="Search",le="900"} 0
response_time_bucket{method="Search",le="1000"} 0
response_time_bucket{method="Search",le="1500"} 0
response_time_bucket{method="Search",le="2000"} 0
response_time_bucket{method="Search",le="2500"} 0
response_time_bucket{method="Search",le="3000"} 0
response_time_bucket{method="Search",le="3500"} 0
response_time_bucket{method="Search",le="4000"} 0
response_time_bucket{method="Search",le="4500"} 0
response_time_bucket{method="Search",le="5000"} 0
response_time_bucket{method="Search",le="5500"} 0
response_time_bucket{method="Search",le="6000"} 0
response_time_bucket{method="Search",le="6500"} 0
response_time_bucket{method="Search",le="7000"} 0
response_time_bucket{method="Search",le="7500"} 0
response_time_bucket{method="Search",le="8000"} 0
response_time_bucket{method="Search",le="8500"} 0
response_time_bucket{method="Search",le="9000"} 0
response_time_bucket{method="Search",le="9500"} 0
response_time_bucket{method="Search",le="10000"} 0
response_time_bucket{method="Search",le="15000"} 0
response_time_bucket{method="Search",le="30000"} 0
